Container_Write_Time,Process_Write_Time,VM_Write_Time,cCpuTime,cCpuTimeKernelMode,cCpuTimeUserMode,cDiskReadBytes,cDiskSectorIO,cDiskWriteBytes,cId,cMajorPGFault,cMemoryMaxUsed,cMemoryUsed,cNetworkBytesRecvd,cNetworkBytesSent,cNumProcesses,cNumProcessors,cPGFault,currentTime,pMetricType,vBootTime,vCpuContextSwitches,vCpuIdleTime,vCpuMhz,vCpuNice,vCpuSteal,vCpuTime,vCpuTimeIOWait,vCpuTimeIntSrvc,vCpuTimeKernelMode,vCpuTimeSoftIntSrvc,vCpuTimeUserMode,vCpuType,vDiskMergedReads,vDiskMergedWrites,vDiskReadTime,vDiskSectorReads,vDiskSectorWrites,vDiskSuccessfulReads,vDiskSuccessfulWrites,vDiskWriteTime,vId,vKernelInfo,vLoadAvg,vMajorPageFault,vMemoryBuffers,vMemoryCached,vMemoryFree,vMemoryTotal,vMetricType,vNetworkBytesRecvd,vNetworkBytesSent,vPgFault
0.030056,0.00759,0.170889,156700624,7,15,0,0,0,"8c030dff71f7",0,0,-303104,0,0,0,0,6501,2,"Process level",0,95300,1008,79.3446249999997,0,0,21.0000000001,1,0,7,2,14.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,14,0,0,128,0,2,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.46,0,8,8,8,0,"VM Level",0,0,6508
0.013241,0.002531,0.176487,118886749,4,11,0,0,0,"8c030dff71f7",0,0,229376,0,0,0,0,6402,1,"Process level",0,82400,991,-34.0098749999997,0,0,16,0,0,4,2,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.42,0,0,25,1709,0,"VM Level",0,0,6444
0.013212,0.002561,0.179243,109829246,4,13,0,0,0,"8c030dff71f7",0,0,229376,0,0,0,0,6501,1,"Process level",0,93800,990,173.753375,0,0,15,0,0,4,2,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.42,0,0,-516,987,0,"VM Level",0,0,6987
0.01632,0.002869,0.172257,124157266,5,12,0,0,0,"8c030dff71f7",0,0,-315392,0,0,0,0,6468,2,"Process level",0,109800,987,-174.673625,0,0,18,0,0,4,2,14.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.42,0,4,532,-2913,0,"VM Level",0,0,6558
0.013244,0.002544,0.176406,107206625,2,13,0,0,0,"8c030dff71f7",0,0,102400,0,0,0,0,6435,1,"Process level",0,102600,986,-10.348125,0,0,17,1,0,4,2,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,32,0,0,1000,0,68,27,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.42,0,25,8,1979,0,"VM Level",0,0,6483
0.022506,0.00565,0.168085,143227613,7,11,0,0,0,"8c030dff71f7",0,0,131072,0,0,0,0,6468,1,"Process level",0,82600,1001,-4.114375,0,0,16,0,0,5,3,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.39,0,0,25,-283,0,"VM Level",0,0,6462
0.013152,0.002577,0.177271,119191244,6,13,0,0,0,"8c030dff71f7",0,0,-94208,0,0,0,0,6435,1,"Process level",0,83900,988,-112.7237499999999,0,0,19.0000000001,0,0,7,1,12.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.39,0,0,8,-1790,0,"VM Level",0,0,7238
0.01323,0.002551,0.179167,142400263,6,13,0,0,0,"8c030dff71f7",0,0,61440,0,0,0,0,6534,2,"Process level",0,83000,1007,331.1035,0,0,18,0,0,4,0,14.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.39,0,0,8,1217,0,"VM Level",0,0,6455
0.014845,0.003453,0.176345,124367120,3,11,0,0,0,"8c030dff71f7",0,0,-180224,0,0,0,0,6402,1,"Process level",0,87500,993,-253.0647499999998,0,0,16,1,0,5,0,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.39,0,4,9,499,0,"VM Level",0,0,6471
0.013199,0.00254,0.178347,119728531,7,11,0,0,0,"8c030dff71f7",0,0,86016,0,0,0,0,6402,1,"Process level",0,93100,989,-36.5148750000003,0,0,18,0,0,6,0,12.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,18,0,0,160,0,2,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.36,0,8,24,-692,0,"VM Level",0,0,6912
0.01339,0.00253,0.179158,108031292,4,10,0,0,0,"8c030dff71f7",0,0,-368640,0,0,0,0,6468,1,"Process level",0,77500,993,62.2052500000002,0,0,14.0000000001,0,0,5,0,9,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.36,0,0,8,-893,0,"VM Level",0,0,6479
0.015468,0.003231,0.171929,124691372,5,11,0,0,0,"8c030dff71f7",0,0,286720,0,0,0,0,6534,2,"Process level",0,84100,992,-21.68575,0,0,16,0,0,4,0,12.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.36,0,0,9,3236,0,"VM Level",0,0,6462
0.01331,0.002978,0.177481,109959330,4,12,0,0,0,"8c030dff71f7",0,0,282624,0,0,0,0,6468,1,"Process level",0,73000,992,60.4628750000004,0,0,17,0,0,5,2,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.36,0,0,24,-1364,0,"VM Level",0,0,6968
0.015706,0.002611,0.170416,131504779,4,13,0,0,0,"8c030dff71f7",0,0,-65536,0,0,0,0,6501,1,"Process level",0,77300,990,-115.65375,0,0,12,1,0,3,0,9,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,7,0,0,72,0,2,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.33,0,9,29,209,0,"VM Level",0,0,6518
0.018186,0.002559,0.186459,127825511,6,9,0,0,0,"8c030dff71f7",0,0,-4096,0,0,0,0,6534,1,"Process level",0,88700,999,69.55125,0,0,19,0,0,6,1,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.33,0,0,8,-389,0,"VM Level",0,0,6507
0.013285,0.002587,0.175765,108850479,4,14,0,0,0,"8c030dff71f7",0,0,-94208,0,0,0,0,6402,2,"Process level",0,88800,988,-30.9773750000002,0,0,17,0,0,4,0,12.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.33,0,0,8,-492,0,"VM Level",0,0,6999
0.01734,0.002511,0.16999,124434660,6,18,0,0,0,"8c030dff71f7",0,0,135168,0,0,0,0,6468,1,"Process level",0,131300,982,127.4457500000003,0,0,25,0,0,7,1,19.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,9,0,0,512,0,37,6,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.33,0,0,0,-3383,0,"VM Level",0,0,7480
0.013995,0.00286,0.178153,112612558,6,13,0,0,0,"8c030dff71f7",0,0,0,0,0,0,0,6534,1,"Process level",0,89800,991,-93.7047499999999,0,0,18,0,0,5,1,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,12,0,0,112,0,2,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.3,0,8,17,639,0,"VM Level",0,0,6506
0.015375,0.002977,0.170784,121785605,4,11,0,0,0,"8c030dff71f7",0,0,-61440,0,0,0,0,6435,2,"Process level",0,92600,986,-11.783625,0,0,16,0,0,5,1,10,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,640,0,1,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.3,0,0,8,-201,0,"VM Level",0,0,7162
0.016796,0.00392,0.17649,116553310,4,12,0,0,0,"8c030dff71f7",0,0,-188416,0,0,0,0,6501,1,"Process level",0,79500,996,62.954875,0,0,18,1,0,5,0,14.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.3,0,0,8,815,0,"VM Level",0,0,6464
0.015736,0.002526,0.170646,121875025,9,27,0,0,0,"8c030dff71f7",0,0,65536,0,0,0,0,6369,1,"Process level",0,133600,971,-5.6830000000002,0,0,34,0,0,8,3,26,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,2,0,0,448,0,28,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.3,0,0,-143,-958,0,"VM Level",0,0,8931
0.013088,0.002574,0.176554,126126671,3,13,0,0,0,"8c030dff71f7",0,0,151552,0,0,0,0,6468,1,"Process level",0,82100,990,268.1413750000002,0,0,14,0,0,3,1,10,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,20,0,0,176,0,2,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,8,172,-201,0,"VM Level",0,0,6914
0.017736,0.002569,0.183025,132440429,5,17,0,0,0,"8c030dff71f7",0,0,-225280,0,0,0,0,6468,2,"Process level",0,111100,991,-294.6136249999997,0,0,21,0,0,3,0,19.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,0,299,-1872,0,"VM Level",0,0,7485
0.018201,0.002542,0.184539,117542642,4,15,0,0,0,"8c030dff71f7",0,0,327680,0,0,0,0,6435,1,"Process level",0,90400,998,-48.609,0,0,21,0,0,5,2,16,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,0,-250,1684,0,"VM Level",0,0,6489
0.017976,0.002543,0.170501,125073861,5,14,0,0,0,"8c030dff71f7",0,0,73728,0,0,0,0,6534,1,"Process level",0,86500,986,24.722875,0,0,19,1,0,5,2,14,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,15,0,0,1408,0,4,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,12,8,2105,0,"VM Level",0,0,7097
0.013161,0.002565,0.176689,119576200,7,31,0,0,0,"8c030dff71f7",0,0,40960,0,0,0,0,6468,1,"Process level",0,233500,967,-545.9566249999998,0,0,39,0,0,8,4,30,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,0,8,-3027,0,"VM Level",0,0,8063
0.01358,0.002531,0.175624,118567407,6,11,0,0,0,"8c030dff71f7",0,0,-24576,0,0,0,0,6435,2,"Process level",0,86400,989,591.497125,0,0,16,0,0,5,0,12.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,0,8,1516,0,"VM Level",0,0,6478
0.013265,0.002529,0.175697,119669021,5,14,0,0,0,"8c030dff71f7",0,0,-90112,0,0,0,0,6501,1,"Process level",0,86700,990,-445.07625,0,0,17,0,0,5,2,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,0,9,-254,0,"VM Level",0,0,6833
0.012785,0.002515,0.175281,117904910,5,16,0,0,0,"8c030dff71f7",0,0,-45056,0,0,0,0,6468,1,"Process level",0,98700,982,448.236,0,0,23,1,0,5,2,19,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,26,0,0,928,0,55,23,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,8,0,-3605,0,"VM Level",0,0,7024
0.013165,0.002543,0.176337,118549348,4,11,0,0,0,"8c030dff71f7",0,0,-188416,0,0,0,0,6468,1,"Process level",0,79700,991,-56.09275,0,0,16.9999999999,0,0,4,2,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,0,16,242,0,"VM Level",0,0,6435
0.013277,0.00287,0.175655,119856105,7,10,0,0,0,"8c030dff71f7",0,0,245760,214,0,0,0,6468,2,"Process level",0,87400,989,0.0901249999997,0,0,15.0000000001,0,0,7,0,8,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,0,-254,5808,0,"VM Level",0,0,6841
0.012966,0.002562,0.178415,106773732,4,13,0,0,0,"8c030dff71f7",0,0,180224,214,0,0,0,6435,1,"Process level",0,87700,988,67.0095000000001,0,0,19,0,0,6,1,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,0,8,-696,0,"VM Level",428,0,6930
0.021152,0.004825,0.169562,137970739,7,13,0,0,0,"8c030dff71f7",0,0,-53248,214,0,0,0,6501,1,"Process level",0,79000,998,18.2765000000002,0,0,18.9999999999,0,0,5,3,13.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,0,8,-1856,0,"VM Level",214,0,6516
0.013125,0.002521,0.177667,118121874,5,15,0,0,0,"8c030dff71f7",0,0,-81920,214,0,0,0,6468,1,"Process level",0,97000,984,2.69425,0,0,21,1,0,5,1,16.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,23,0,0,1488,0,6,10,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.29,0,17,13,1532,0,"VM Level",214,0,6807
0.013037,0.002548,0.175776,126342570,6,14,0,0,0,"8c030dff71f7",0,0,-61440,0,0,0,0,6435,2,"Process level",0,74000,990,-45.01275,0,0,17,0,0,6,2,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.29,0,0,8,-1143,0,"VM Level",0,0,6968
0.017816,0.002526,0.185787,125482990,7,13,0,0,0,"8c030dff71f7",0,0,135168,0,0,0,0,6468,1,"Process level",0,116400,995,43.232125,0,0,24,0,0,8,0,16,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.29,0,0,20,-557,0,"VM Level",0,0,6516
0.013087,0.002556,0.177233,118954965,3,13,0,0,0,"8c030dff71f7",0,0,-36864,0,0,0,0,6468,1,"Process level",0,77100,991,-41.06675,0,0,15,0,0,3,2,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.29,0,0,25,934,0,"VM Level",0,0,6472
0.013382,0.00306,0.175631,125770719,5,15,0,0,0,"8c030dff71f7",0,0,258048,0,0,0,0,6501,2,"Process level",0,92100,986,12.90975,0,0,19,1,0,4,2,15,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,18,0,0,160,0,2,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,8,20,-106,0,"VM Level",0,0,7334
0.03894,0.004243,0.181855,159649803,6,16,0,0,0,"8c030dff71f7",0,0,-102400,0,0,0,0,6435,1,"Process level",0,84900,1014,-44.2737499999998,0,0,24,0,0,6,1,17,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,0,9,-1405,0,"VM Level",0,0,6470
0.013639,0.002532,0.177064,118685258,3,12,0,0,0,"8c030dff71f7",0,0,-172032,0,0,0,0,6435,1,"Process level",0,79600,991,82.733625,0,0,15,0,0,4,0,12.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,4,8,1147,0,"VM Level",0,0,6477
0.012956,0.002547,0.175758,120726850,4,13,0,0,0,"8c030dff71f7",0,0,-69632,0,0,0,0,6534,1,"Process level",0,93800,987,-60.671,0,0,14,1,0,3,1,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,15,0,0,248,0,79,12,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,16,-4,389,0,"VM Level",0,0,6952
0.012694,0.002491,0.178936,118588709,4,11,0,0,0,"8c030dff71f7",0,0,-372736,0,0,0,0,6402,2,"Process level",0,84600,990,-26.318,0,0,16,0,0,4,2,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,3,0,0,744,0,0,9,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.24,0,0,8,-787,0,"VM Level",0,0,6570
0.013256,0.002834,0.178901,119686195,5,12,0,0,0,"8c030dff71f7",0,0,192512,0,0,0,0,6501,1,"Process level",0,85600,992,-16.3366250000001,0,0,17,0,0,5,2,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.24,0,0,8,-151,0,"VM Level",0,0,6475
0.013568,0.002979,0.178678,120766140,6,12,0,0,0,"8c030dff71f7",0,0,376832,0,0,0,0,6501,1,"Process level",0,91000,989,72.773125,0,0,20.9999999999,3,0,6,1,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,28,0,0,736,0,44,29,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.24,0,33,-8,401,0,"VM Level",0,0,6534
0.013142,0.002533,0.178706,107951013,3,18,0,0,0,"8c030dff71f7",0,0,155648,0,0,0,0,6402,1,"Process level",0,93000,989,-43.246625,0,0,21,0,0,4,3,17,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.24,0,0,-4,-803,0,"VM Level",0,0,6934
0.015961,0.002583,0.172626,122523777,10,11,0,0,0,"8c030dff71f7",0,0,-507904,0,0,0,0,6501,2,"Process level",0,122400,984,75.4993749999999,0,0,21,1,0,9,0,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,0,53,1696,0,"VM Level",0,0,7374
0.01322,0.002841,0.175709,119461872,4,13,0,0,0,"8c030dff71f7",0,0,176128,0,0,0,0,6468,1,"Process level",0,90100,990,-18.156375,0,0,15,0,0,4,2,10,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,0,8,-2408,0,"VM Level",0,0,6469
0.013124,0.002531,0.17877,118456230,7,14,0,0,0,"8c030dff71f7",0,0,-8192,0,0,0,0,6468,1,"Process level",0,92400,988,51.169375,0,0,22,0,0,7,2,16.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,0,8,-905,0,"VM Level",0,0,6961
0.013195,0.002512,0.175936,119208344,5,10,0,0,0,"8c030dff71f7",0,0,-315392,0,0,0,0,6534,1,"Process level",0,100700,989,-129.41025,0,0,16.0000000001,0,0,5,2,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,8,0,0,80,0,2,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,8,9,1404,0,"VM Level",0,0,6516
0.013198,0.002843,0.179198,118840508,4,14,0,0,0,"8c030dff71f7",0,0,413696,0,0,0,0,6369,2,"Process level",0,97400,991,82.595875,0,0,17,0,0,4,1,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,4,0,0,552,0,45,7,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,0,24,2171,0,"VM Level",0,0,6514
0.01319,0.002829,0.179149,119255796,4,13,0,0,0,"8c030dff71f7",0,0,-73728,0,0,0,0,6534,1,"Process level",0,76200,992,-22.428875,0,0,17,1,0,4,4,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,1,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,0,12,-1765,0,"VM Level",0,0,7122
